,Date,visitor_neutral,PTS,home_neutral,PTS
107,2021-02-20,Sam Houston State,0,Houston Baptist,0
108,2021-02-20,Seattle,0,Texas-Rio Grande Valley,0
109,2021-02-20,Seton Hall,0,Georgetown,0
110,2021-02-20,South Alabama,0,Appalachian State,0
111,2021-02-20,South Dakota State,0,North Dakota State,0
112,2021-02-20,SIU-Edwardsville,0,Murray State,0
113,2021-02-20,SMU,0,South Florida,0
114,2021-02-20,Southern Miss,0,Florida International,0
115,2021-02-20,St. John's (NY),0,Marquette,0
116,2021-02-20,Tarleton State,0,Dixie State,0
117,2021-02-20,Tennessee Tech,0,Belmont,0
118,2021-02-20,Texas-Arlington,0,Louisiana,0
119,2021-02-20,UTEP,0,Florida Atlantic,0
120,2021-02-20,UTSA,0,Charlotte,0
121,2021-02-20,Texas State,0,Arkansas State,0
122,2021-02-20,Toledo,0,Buffalo,0
123,2021-02-20,Towson,0,Drexel,0
124,2021-02-20,Troy,0,Georgia State,0
125,2021-02-20,Utah,0,Oregon,0
126,2021-02-20,Utah State,0,Boise State,0
127,2021-02-20,Utah Valley,0,New Mexico State,0
128,2021-02-20,Vanderbilt,0,Alabama,0
129,2021-02-20,VMI,0,Citadel,0
130,2021-02-20,Western Kentucky,0,North Texas,0
131,2021-02-20,Western Michigan,0,Central Michigan,0
132,2021-02-20,Wofford,0,Western Carolina,0
133,2021-02-20,Wright State,0,Northern Kentucky,0
0,2021-02-21,Penn State,0,Iowa,0
1,2021-02-21,Houston,0,Cincinnati,0
2,2021-02-21,Wisconsin,0,Northwestern,0
3,2021-02-21,Maryland,0,Rutgers,0
4,2021-02-21,Michigan,0,Ohio State,0
5,2021-02-21,Clemson,0,Pitt,0
6,2021-02-21,American,0,Loyola (MD),0
7,2021-02-21,Boston University,0,Holy Cross,0
8,2021-02-21,Bradley,0,Valparaiso,0
9,2021-02-21,Butler,0,Xavier,0
10,2021-02-21,Central Connecticut,0,LIU,0
11,2021-02-21,Chattanooga,0,UNC Greensboro,0
12,2021-02-21,College of Charleston,0,Hofstra,0
13,2021-02-21,Colorado State,0,Nevada,0
14,2021-02-21,James Madison,0,Delaware,0
15,2021-02-21,Lafayette,0,Bucknell,0
16,2021-02-21,Lehigh,0,Colgate,0
17,2021-02-21,Mount St. Mary's,0,Fairleigh Dickinson,0
18,2021-02-21,Navy,0,Army,0
19,2021-02-21,UNLV,0,San Jose State,0
20,2021-02-21,UNC Wilmington,0,Northeastern,0
21,2021-02-21,Oral Roberts,0,South Dakota,0
22,2021-02-21,Sacred Heart,0,St. Francis (NY),0
23,2021-02-21,Saint Francis (PA),0,Wagner,0
24,2021-02-21,Southern Illinois,0,Drake,0
25,2021-02-21,St. Bonaventure,0,George Washington,0
26,2021-02-21,Stanford,0,Washington State,0
27,2021-02-21,Temple,0,Memphis,0
28,2021-02-21,Towson,0,Drexel,0
29,2021-02-21,Wichita State,0,East Carolina,0
0,2021-02-22,Kansas,0,Texas,0
1,2021-02-22,West Virginia,0,TCU,0
2,2021-02-22,Syracuse,0,Duke,0
3,2021-02-22,Alabama A&M,0,Alcorn State,0
4,2021-02-22,Alabama State,0,Southern,0
5,2021-02-22,Arkansas-Pine Bluff,0,Prairie View,0
6,2021-02-22,Mississippi Valley State,0,Texas Southern,0
7,2021-02-22,Morgan State,0,Norfolk State,0
8,2021-02-22,New Mexico,0,Air Force,0
9,2021-02-22,North Carolina Central,0,Florida A&M,0
0,2021-02-23,Iowa State,0,Baylor,0
1,2021-02-23,Texas Tech,0,Oklahoma State,0
2,2021-02-23,Ole Miss,0,Missouri,0
3,2021-02-23,UNC,0,Boston College,0
4,2021-02-23,Notre Dame,0,Louisville,0
5,2021-02-23,Ball State,0,Western Michigan,0
6,2021-02-23,Bowling Green State,0,Kent State,0
7,2021-02-23,Buffalo,0,Miami (OH),0
8,2021-02-23,UCF,0,SMU,0
9,2021-02-23,Central Michigan,0,Eastern Michigan,0
10,2021-02-23,Florida,0,Auburn,0
11,2021-02-23,Fordham,0,Richmond,0
12,2021-02-23,Georgia Tech,0,Virginia Tech,0
13,2021-02-23,Illinois State,0,Indiana State,0
14,2021-02-23,LSU,0,Georgia,0
15,2021-02-23,New Orleans,0,Texas A&M-Corpus Christi,0
16,2021-02-23,Northern Illinois,0,Toledo,0
17,2021-02-23,Ohio,0,Akron,0
18,2021-02-23,Oklahoma,0,Kansas State,0
19,2021-02-23,Saint Louis,0,VCU,0
20,2021-02-23,Texas A&M,0,Kentucky,0
0,2021-02-24,DePaul,0,Creighton,0
1,2021-02-24,Tennessee,0,Vanderbilt,0
2,2021-02-24,Nebraska,0,Illinois,0
3,2021-02-24,Florida State,0,Miami (FL),0
4,2021-02-24,Pitt,0,Virginia,0
5,2021-02-24,Indiana,0,Rutgers,0
6,2021-02-24,Clemson,0,Wake Forest,0
7,2021-02-24,Alabama,0,Arkansas,0
8,2021-02-24,Bradley,0,Missouri State,0
9,2021-02-24,Chattanooga,0,Mercer,0
10,2021-02-24,Cincinnati,0,Tulsa,0
11,2021-02-24,Citadel,0,Furman,0
12,2021-02-24,Davidson,0,George Mason,0
13,2021-02-24,ETSU,0,VMI,0
14,2021-02-24,George Washington,0,Duquesne,0
15,2021-02-24,Houston Baptist,0,Nicholls State,0
16,2021-02-24,Howard,0,Delaware State,0
17,2021-02-24,La Salle,0,St. Bonaventure,0
18,2021-02-24,Lamar,0,Incarnate Word,0
19,2021-02-24,Loyola (IL),0,Drake,0
20,2021-02-24,UMass,0,St. Joseph's,0
21,2021-02-24,McNeese State,0,Southeastern Louisiana,0
22,2021-02-24,New Mexico,0,Air Force,0
23,2021-02-24,Sam Houston State,0,Abilene Christian,0
24,2021-02-24,South Carolina,0,Mississippi State,0
25,2021-02-24,South Florida,0,Temple,0
26,2021-02-24,Southern Illinois,0,Northern Iowa,0
27,2021-02-24,Stephen F. Austin,0,Northwestern State,0
28,2021-02-24,Tulane,0,Memphis,0
29,2021-02-24,Valparaiso,0,Evansville,0
30,2021-02-24,Western Carolina,0,UNC Greensboro,0
31,2021-02-24,Wofford,0,Samford,0
0,2021-02-25,Gonzaga,0,Pacific,0
1,2021-02-25,Ohio State,0,Michigan State,0
2,2021-02-25,Houston,0,Wichita State,0
3,2021-02-25,Boise State,0,San Diego State,0
4,2021-02-25,Austin Peay,0,Tennessee Tech,0
5,2021-02-25,Belmont,0,Eastern Kentucky,0
6,2021-02-25,College of Charleston,0,UNC Wilmington,0
7,2021-02-25,Fairleigh Dickinson,0,Sacred Heart,0
8,2021-02-25,Fresno State,0,UNLV,0
9,2021-02-25,LIU,0,Bryant,0
10,2021-02-25,Loyola Marymount,0,Pepperdine,0
11,2021-02-25,Montana,0,Idaho State,0
12,2021-02-25,Montana State,0,Idaho,0
13,2021-02-25,Mount St. Mary's,0,Saint Francis (PA),0
14,2021-02-25,Murray State,0,Jacksonville State,0
15,2021-02-25,Nevada,0,Utah State,0
16,2021-02-25,Northern Arizona,0,Southern Utah,0
17,2021-02-25,Oregon,0,Stanford,0
18,2021-02-25,Oregon State,0,California,0
19,2021-02-25,Portland,0,San Diego,0
20,2021-02-25,Portland State,0,Northern Colorado,0
21,2021-02-25,San Francisco,0,Saint Mary's,0
22,2021-02-25,San Jose State,0,Wyoming,0
23,2021-02-25,Santa Clara,0,BYU,0
24,2021-02-25,Southeast Missouri State,0,Eastern Illinois,0
25,2021-02-25,USC,0,Colorado,0
26,2021-02-25,St. Francis (NY),0,Merrimack,0
27,2021-02-25,UT-Martin,0,SIU-Edwardsville,0
28,2021-02-25,Tennessee State,0,Morehead State,0
29,2021-02-25,UCLA,0,Utah,0
30,2021-02-25,Wagner,0,Central Connecticut,0
31,2021-02-25,Washington,0,Arizona State,0
32,2021-02-25,Washington State,0,Arizona,0
33,2021-02-25,Weber State,0,Sacramento State,0
0,2021-02-26,Alabama-Birmingham,0,UTSA,0
1,2021-02-26,Appalachian State,0,Georgia Southern,0
2,2021-02-26,Arkansas State,0,Texas-Arlington,0
3,2021-02-26,Bellarmine,0,Liberty,0
4,2021-02-26,Cal State Northridge,0,Cal State Bakersfield,0
5,2021-02-26,UC-Davis,0,Cal Poly,0
6,2021-02-26,UC-San Diego,0,UC-Irvine,0
7,2021-02-26,UCSB,0,UC-Riverside,0
8,2021-02-26,Charlotte,0,UTEP,0
9,2021-02-26,Coastal Carolina,0,Troy,0
10,2021-02-26,Dixie State,0,Chicago State,0
11,2021-02-26,Fairleigh Dickinson,0,Sacred Heart,0
12,2021-02-26,Florida Atlantic,0,Southern Miss,0
13,2021-02-26,Florida Gulf Coast,0,North Florida,0
14,2021-02-26,Florida International,0,Western Kentucky,0
15,2021-02-26,Georgia State,0,South Alabama,0
16,2021-02-26,Grand Canyon,0,Seattle,0
17,2021-02-26,Lipscomb,0,North Alabama,0
18,2021-02-26,Long Beach State,0,Hawaii,0
19,2021-02-26,LIU,0,Bryant,0
20,2021-02-26,Louisiana,0,Little Rock,0
21,2021-02-26,Louisiana-Monroe,0,Texas State,0
22,2021-02-26,Middle Tennessee,0,Old Dominion,0
23,2021-02-26,UMKC,0,South Dakota State,0
24,2021-02-26,Omaha,0,Denver,0
25,2021-02-26,New Mexico State,0,Tarleton State,0
26,2021-02-26,North Texas,0,Marshall,0
27,2021-02-26,Purdue,0,Penn State,0
28,2021-02-26,Rice,0,Louisiana Tech,0
29,2021-02-26,Richmond,0,Saint Louis,0
30,2021-02-26,St. Francis (NY),0,Merrimack,0
31,2021-02-26,Stetson,0,Jacksonville,0
32,2021-02-26,Texas-Rio Grande Valley,0,Utah Valley,0
33,2021-02-26,Wagner,0,Central Connecticut,0
0,2021-02-27,Gonzaga,0,BYU,0
1,2021-02-27,Baylor,0,Kansas,0
2,2021-02-27,Kansas State,0,West Virginia,0
3,2021-02-27,Creighton,0,Xavier,0
4,2021-02-27,Tennessee,0,Auburn,0
5,2021-02-27,Texas,0,Texas Tech,0
6,2021-02-27,Illinois,0,Wisconsin,0
7,2021-02-27,Florida State,0,UNC,0
8,2021-02-27,Texas A&M,0,Missouri,0
9,2021-02-27,Boise State,0,San Diego State,0
10,2021-02-27,Louisville,0,Duke,0
11,2021-02-27,Miami (FL),0,Clemson,0
12,2021-02-27,Michigan,0,Indiana,0
13,2021-02-27,Abilene Christian,0,Central Arkansas,0
14,2021-02-27,Air Force,0,Colorado State,0
15,2021-02-27,Alabama,0,Mississippi State,0
16,2021-02-27,Alabama-Birmingham,0,UTSA,0
17,2021-02-27,Albany (NY),0,Hartford,0
18,2021-02-27,Alcorn State,0,Southern,0
19,2021-02-27,Appalachian State,0,Georgia Southern,0
20,2021-02-27,Arkansas State,0,Texas-Arlington,0
21,2021-02-27,Austin Peay,0,Jacksonville State,0
22,2021-02-27,Bellarmine,0,Liberty,0
23,2021-02-27,Belmont,0,Morehead State,0
24,2021-02-27,Bowling Green State,0,Akron,0
25,2021-02-27,Buffalo,0,Ohio,0
26,2021-02-27,Cal State Northridge,0,Cal State Bakersfield,0
27,2021-02-27,UC-Davis,0,Cal Poly,0
28,2021-02-27,UC-San Diego,0,UC-Irvine,0
29,2021-02-27,UCSB,0,UC-Riverside,0
30,2021-02-27,Central Michigan,0,Ball State,0
31,2021-02-27,Charlotte,0,UTEP,0
32,2021-02-27,Coastal Carolina,0,Troy,0
33,2021-02-27,Delaware,0,Towson,0
34,2021-02-27,Delaware State,0,Norfolk State,0
35,2021-02-27,Dixie State,0,Chicago State,0
36,2021-02-27,Drake,0,Illinois State,0
37,2021-02-27,Drexel,0,James Madison,0
38,2021-02-27,Duquesne,0,La Salle,0
39,2021-02-27,East Carolina,0,Tulsa,0
40,2021-02-27,Evansville,0,Bradley,0
41,2021-02-27,Florida,0,Kentucky,0
42,2021-02-27,Florida Atlantic,0,Southern Miss,0
43,2021-02-27,Florida Gulf Coast,0,North Florida,0
44,2021-02-27,Florida International,0,Western Kentucky,0
45,2021-02-27,Fresno State,0,UNLV,0
46,2021-02-27,Furman,0,Wofford,0
47,2021-02-27,George Mason,0,George Washington,0
48,2021-02-27,Georgetown,0,DePaul,0
49,2021-02-27,Georgia State,0,South Alabama,0
50,2021-02-27,Grambling,0,Arkansas-Pine Bluff,0
51,2021-02-27,Grand Canyon,0,Seattle,0
52,2021-02-27,Hofstra,0,Elon,0
53,2021-02-27,Houston Baptist,0,McNeese State,0
54,2021-02-27,Indiana State,0,Valparaiso,0
55,2021-02-27,Jackson State,0,Mississippi Valley State,0
56,2021-02-27,Kent State,0,Miami (OH),0
57,2021-02-27,Lipscomb,0,North Alabama,0
58,2021-02-27,Long Beach State,0,Hawaii,0
59,2021-02-27,Louisiana,0,Little Rock,0
60,2021-02-27,Louisiana-Monroe,0,Texas State,0
61,2021-02-27,LSU,0,Arkansas,0
62,2021-02-27,Marquette,0,UConn,0
63,2021-02-27,UMass-Lowell,0,New Hampshire,0
64,2021-02-27,Mercer,0,Western Carolina,0
65,2021-02-27,Middle Tennessee,0,Old Dominion,0
66,2021-02-27,Ole Miss,0,Vanderbilt,0
67,2021-02-27,UMKC,0,South Dakota State,0
68,2021-02-27,Missouri State,0,Southern Illinois,0
69,2021-02-27,Montana,0,Idaho State,0
70,2021-02-27,Montana State,0,Idaho,0
71,2021-02-27,Murray State,0,Tennessee Tech,0
72,2021-02-27,Omaha,0,Denver,0
73,2021-02-27,Nevada,0,Utah State,0
74,2021-02-27,New Mexico State,0,Tarleton State,0
75,2021-02-27,Nicholls State,0,New Orleans,0
76,2021-02-27,NJIT,0,Binghamton,0
77,2021-02-27,UNC Greensboro,0,ETSU,0
78,2021-02-27,UNC Wilmington,0,College of Charleston,0
79,2021-02-27,North Dakota State,0,South Dakota,0
80,2021-02-27,North Texas,0,Marshall,0
81,2021-02-27,Northeastern,0,William & Mary,0
82,2021-02-27,Northern Illinois,0,Eastern Michigan,0
83,2021-02-27,Northern Iowa,0,Loyola (IL),0
84,2021-02-27,Northwestern,0,Minnesota,0
85,2021-02-27,Notre Dame,0,Boston College,0
86,2021-02-27,Oklahoma State,0,Oklahoma,0
87,2021-02-27,Oregon,0,California,0
88,2021-02-27,Oregon State,0,Stanford,0
89,2021-02-27,Pacific,0,Saint Mary's,0
90,2021-02-27,Pepperdine,0,San Diego,0
91,2021-02-27,Portland,0,Loyola Marymount,0
92,2021-02-27,Portland State,0,Northern Colorado,0
93,2021-02-27,Prairie View,0,Alabama A&M,0
94,2021-02-27,Rhode Island,0,UMass,0
95,2021-02-27,Rice,0,Louisiana Tech,0
96,2021-02-27,St. Joseph's,0,Fordham,0
97,2021-02-27,Samford,0,Citadel,0
98,2021-02-27,San Jose State,0,Wyoming,0
99,2021-02-27,Santa Clara,0,San Francisco,0
100,2021-02-27,South Carolina,0,Georgia,0
101,2021-02-27,South Carolina State,0,North Carolina A&T,0
102,2021-02-27,Southeast Missouri State,0,SIU-Edwardsville,0
103,2021-02-27,Southeastern Louisiana,0,Northwestern State,0
104,2021-02-27,USC,0,Utah,0
105,2021-02-27,Southern Utah,0,Northern Arizona,0
106,2021-02-27,Stephen F. Austin,0,Lamar,0
107,2021-02-27,Stetson,0,Jacksonville,0
108,2021-02-27,Stony Brook,0,Maine,0
109,2021-02-27,Syracuse,0,Georgia Tech,0
110,2021-02-27,Temple,0,UCF,0
111,2021-02-27,UT-Martin,0,Eastern Illinois,0
112,2021-02-27,Tennessee State,0,Eastern Kentucky,0
113,2021-02-27,TCU,0,Iowa State,0
114,2021-02-27,Texas-Rio Grande Valley,0,Utah Valley,0
115,2021-02-27,Texas Southern,0,Alabama State,0
116,2021-02-27,UCLA,0,Colorado,0
117,2021-02-27,Vermont,0,UMBC,0
118,2021-02-27,VCU,0,Davidson,0
119,2021-02-27,VMI,0,Chattanooga,0
120,2021-02-27,Wake Forest,0,Virginia Tech,0
121,2021-02-27,Washington,0,Arizona,0
122,2021-02-27,Washington State,0,Arizona State,0
123,2021-02-27,Weber State,0,Sacramento State,0
124,2021-02-27,Western Illinois,0,Oral Roberts,0
125,2021-02-27,Western Michigan,0,Toledo,0
0,2021-02-28,Iowa,0,Ohio State,0
1,2021-02-28,Michigan State,0,Maryland,0
2,2021-02-28,South Florida,0,Houston,0
3,2021-02-28,Villanova,0,Butler,0
4,2021-02-28,Rutgers,0,Nebraska,0
5,2021-02-28,Albany (NY),0,Hartford,0
6,2021-02-28,Dayton,0,St. Bonaventure,0
7,2021-02-28,Delaware,0,Towson,0
8,2021-02-28,Drexel,0,James Madison,0
9,2021-02-28,Hofstra,0,Elon,0
10,2021-02-28,UMass-Lowell,0,New Hampshire,0
11,2021-02-28,Memphis,0,Cincinnati,0
12,2021-02-28,NJIT,0,Binghamton,0
13,2021-02-28,North Dakota State,0,South Dakota,0
14,2021-02-28,Northeastern,0,William & Mary,0
15,2021-02-28,Pitt,0,NC State,0
16,2021-02-28,SMU,0,Wichita State,0
17,2021-02-28,Stony Brook,0,Maine,0
18,2021-02-28,Vermont,0,UMBC,0
19,2021-02-28,Western Illinois,0,Oral Roberts,0
0,2021-03-01,Miami (FL),0,Virginia,0
1,2021-03-01,UNC,0,Syracuse,0
2,2021-03-01,Air Force,0,Colorado State,0
3,2021-03-01,Grambling,0,Mississippi Valley State,0
4,2021-03-01,Jackson State,0,Arkansas-Pine Bluff,0
5,2021-03-01,Norfolk State,0,Howard,0
6,2021-03-01,Prairie View,0,Alabama State,0
7,2021-03-01,South Carolina State,0,North Carolina Central,0
8,2021-03-01,Texas Southern,0,Alabama A&M,0
0,2021-03-02,Wisconsin,0,Purdue,0
1,2021-03-02,Duke,0,Georgia Tech,0
2,2021-03-02,Akron,0,Buffalo,0
3,2021-03-02,Arkansas,0,South Carolina,0
4,2021-03-02,Auburn,0,Alabama,0
5,2021-03-02,Eastern Michigan,0,Ball State,0
6,2021-03-02,George Mason,0,Saint Louis,0
7,2021-03-02,George Washington,0,Davidson,0
8,2021-03-02,Kentucky,0,Ole Miss,0
9,2021-03-02,Marquette,0,DePaul,0
10,2021-03-02,Miami (OH),0,Bowling Green State,0
11,2021-03-02,Ohio,0,Kent State,0
12,2021-03-02,Park (AZ),0,Dixie State,0
13,2021-03-02,Rhode Island,0,St. Joseph's,0
14,2021-03-02,Toledo,0,Central Michigan,0
15,2021-03-02,Tulsa,0,Temple,0
16,2021-03-02,Vanderbilt,0,LSU,0
17,2021-03-02,Wake Forest,0,Pitt,0
18,2021-03-02,Western Michigan,0,Northern Illinois,0
19,2021-03-02,Xavier,0,Georgetown,0
