,Date,visitor_neutral,PTS,home_neutral,PTS
0,2020-01-14,Duke,72,Clemson,79
1,2020-01-14,Kansas,66,Oklahoma,52
2,2020-01-14,San Diego State,64,Fresno State,55
3,2020-01-14,Louisville,73,Pitt,68
4,2020-01-14,TCU,49,West Virginia,81
5,2020-01-14,VCU,65,Dayton,79
6,2020-01-14,DePaul,75,Villanova,79
7,2020-01-14,Maryland,54,Wisconsin,56
8,2020-01-14,Nebraska,68,Ohio State,80
9,2020-01-14,Texas Tech,77,Kansas State,63
10,2020-01-14,Akron,72,Northern Illinois,49
11,2020-01-14,Ball State,69,Eastern Michigan,52
12,2020-01-14,Bowling Green State,85,Western Michigan,82
13,2020-01-14,UCF,74,Tulane,55
14,2020-01-14,Central Michigan,74,Toledo,67
15,2020-01-14,Iowa,75,Northwestern,62
16,2020-01-14,Kent State,74,Miami (OH),77
17,2020-01-14,LSU,89,Texas A&M,85
18,2020-01-14,Ole Miss,55,Florida,71
19,2020-01-14,Missouri,45,Mississippi State,72
20,2020-01-14,Ohio,73,Buffalo,76
21,2020-01-14,Richmond,70,Davidson,64
22,2020-01-14,Virginia Tech,80,Wake Forest,70
23,2020-01-14,Wyoming,67,Nevada,68
0,2020-01-15,Iowa State,55,Baylor,68
1,2020-01-15,Auburn,64,Alabama,83
2,2020-01-15,Seton Hall,78,Butler,70
3,2020-01-15,Virginia,50,Florida State,54
4,2020-01-15,Kentucky,78,South Carolina,81
5,2020-01-15,Wichita State,53,Temple,65
6,2020-01-15,Creighton,80,Georgetown,83
7,2020-01-15,Albany (NY),76,New Hampshire,73
8,2020-01-15,Boise State,78,Air Force,85
9,2020-01-15,Boston College,50,Syracuse,76
10,2020-01-15,Bradley,91,Missouri State,78
11,2020-01-15,Bryant,67,Merrimack,71
12,2020-01-15,Bucknell,60,American,61
13,2020-01-15,UC-Irvine,74,Cal State Fullerton,61
14,2020-01-15,Central Connecticut,55,Sacred Heart,66
15,2020-01-15,Colgate,67,Lafayette,71
16,2020-01-15,Evansville,42,Indiana State,65
17,2020-01-15,Fordham,56,Duquesne,58
18,2020-01-15,George Mason,67,George Washington,73
19,2020-01-15,Incarnate Word,56,McNeese State,72
20,2020-01-15,Indiana,50,Rutgers,59
21,2020-01-15,LIU,69,St. Francis (NY),66
22,2020-01-15,UMass,61,St. Bonaventure,74
23,2020-01-15,UMass-Lowell,98,Maine,104
24,2020-01-15,Miami (FL),63,NC State,80
25,2020-01-15,Navy,88,Lehigh,83
26,2020-01-15,New Mexico,72,Colorado State,105
27,2020-01-15,New Orleans,106,Houston Baptist,98
28,2020-01-15,UNC Greensboro,79,Citadel,69
29,2020-01-15,North Dakota,66,South Dakota State,87
30,2020-01-15,Northwestern State,73,Nicholls State,72
31,2020-01-15,Notre Dame,78,Georgia Tech,74
32,2020-01-15,Penn State,69,Minnesota,75
33,2020-01-15,Rhode Island,71,St. Joseph's,61
34,2020-01-15,Saint Francis (PA),100,Fairleigh Dickinson,85
35,2020-01-15,St. Peter's,51,Fairfield,61
36,2020-01-15,Sam Houston State,80,Lamar,75
37,2020-01-15,Samford,63,ETSU,88
38,2020-01-15,San Jose State,87,UNLV,98
39,2020-01-15,South Dakota,70,North Dakota State,72
40,2020-01-15,SMU,62,Houston,71
41,2020-01-15,St. John's (NY),58,Providence,63
42,2020-01-15,Stanford,74,UCLA,59
43,2020-01-15,Stephen F. Austin,77,Central Arkansas,76
44,2020-01-15,Stony Brook,65,Hartford,68
45,2020-01-15,Tennessee,63,Georgia,80
46,2020-01-15,Texas,76,Oklahoma State,64
47,2020-01-15,Texas A&M-Corpus Christi,56,Southeastern Louisiana,62
48,2020-01-15,UTSA,77,UTEP,80
49,2020-01-15,Tulsa,65,East Carolina,49
50,2020-01-15,Valparaiso,78,Northern Iowa,88
51,2020-01-15,Vanderbilt,55,Arkansas,75
52,2020-01-15,Vermont,72,Binghamton,53
53,2020-01-15,VMI,62,Mercer,73
54,2020-01-15,Western Carolina,79,Furman,83
55,2020-01-15,Wofford,59,Chattanooga,72
56,2020-01-15,Xavier,65,Marquette,85
0,2020-01-16,Santa Clara,54,Gonzaga,104
1,2020-01-16,Oregon,61,Washington State,72
2,2020-01-16,Colorado,68,Arizona State,61
3,2020-01-16,Cincinnati,49,Memphis,60
4,2020-01-16,Alabama-Birmingham,68,Florida International,93
5,2020-01-16,Little Rock,71,Coastal Carolina,55
6,2020-01-16,Arkansas State,80,Appalachian State,83
7,2020-01-16,Army,79,Holy Cross,67
8,2020-01-16,Austin Peay,84,Southeast Missouri State,59
9,2020-01-16,Cal Poly,61,Hawaii,65
10,2020-01-16,Cal State Bakersfield,74,UMKC,64
11,2020-01-16,Cal State Northridge,80,UC-Riverside,68
12,2020-01-16,California,56,USC,88
13,2020-01-16,UC-Davis,85,Long Beach State,82
14,2020-01-16,Charleston Southern,77,Campbell,62
15,2020-01-16,Charlotte,77,Marshall,75
16,2020-01-16,Cleveland State,62,Wright State,75
17,2020-01-16,Detroit,90,Milwaukee,84
18,2020-01-16,Eastern Kentucky,56,Belmont,87
19,2020-01-16,Eastern Washington,78,Idaho,75
20,2020-01-16,Elon,41,Drexel,63
21,2020-01-16,Georgia Southern,82,Troy,66
22,2020-01-16,Georgia State,72,South Alabama,63
23,2020-01-16,Grand Canyon,78,Chicago State,64
24,2020-01-16,High Point,68,UNC Asheville,66
25,2020-01-16,Hofstra,63,UNC Wilmington,61
26,2020-01-16,Illinois State,74,Drake,84
27,2020-01-16,Jacksonville State,69,Eastern Illinois,70
28,2020-01-16,Kennesaw State,51,Florida Gulf Coast,73
29,2020-01-16,Lipscomb,57,NJIT,75
30,2020-01-16,Loyola Marymount,67,Pepperdine,75
31,2020-01-16,Marist,66,Monmouth,74
32,2020-01-16,Middle Tennessee,94,Florida Atlantic,97
33,2020-01-16,Morehead State,48,Tennessee State,64
34,2020-01-16,Murray State,84,UT-Martin,62
35,2020-01-16,New Mexico State,70,Utah Valley,56
36,2020-01-16,North Florida,75,Jacksonville,68
37,2020-01-16,North Texas,72,Southern Miss,52
38,2020-01-16,Northeastern,79,College of Charleston,76
39,2020-01-16,Northern Arizona,75,Southern Utah,72
40,2020-01-16,Oakland,69,Green Bay,73
41,2020-01-16,Old Dominion,69,Western Kentucky,71
42,2020-01-16,Oral Roberts,87,Western Illinois,70
43,2020-01-16,Oregon State,56,Washington,64
44,2020-01-16,Pacific,65,Portland,55
45,2020-01-16,Presbyterian,74,Longwood,67
46,2020-01-16,Quinnipiac,57,Manhattan,69
47,2020-01-16,Radford,63,USC Upstate,59
48,2020-01-16,Rice,56,Louisiana Tech,72
49,2020-01-16,Sacramento State,52,Northern Colorado,71
50,2020-01-16,San Diego,70,BYU,93
51,2020-01-16,Southern Illinois,48,Loyola (IL),64
52,2020-01-16,Stetson,54,North Alabama,49
53,2020-01-16,Tennessee Tech,72,SIU-Edwardsville,69
54,2020-01-16,Texas-Arlington,81,Louisiana,65
55,2020-01-16,Texas-Rio Grande Valley,74,Seattle,91
56,2020-01-16,Texas State,64,Louisiana-Monroe,63
57,2020-01-16,Utah,77,Arizona,93
58,2020-01-16,Weber State,76,Idaho State,68
59,2020-01-16,William & Mary,77,Delaware,68
60,2020-01-16,Winthrop,116,Hampton,95
61,2020-01-16,Youngstown State,63,Northern Kentucky,88
0,2020-01-17,Dayton,78,Saint Louis,76
1,2020-01-17,Wisconsin,55,Michigan State,67
2,2020-01-17,Michigan,83,Iowa,90
3,2020-01-17,Bethesda University (CA),62,California Baptist,96
4,2020-01-17,Brown,56,Yale,70
5,2020-01-17,Fairfield,57,Iona,64
6,2020-01-17,Furman,52,Wofford,66
7,2020-01-17,Rider,68,Niagara,70
8,2020-01-17,Siena,63,Canisius,73
0,2020-01-18,BYU,69,Gonzaga,92
1,2020-01-18,Baylor,75,Oklahoma State,68
2,2020-01-18,Louisville,79,Duke,73
3,2020-01-18,Auburn,47,Florida,69
4,2020-01-18,Butler,66,DePaul,79
5,2020-01-18,Kansas,66,Texas,57
6,2020-01-18,Nevada,55,San Diego State,68
7,2020-01-18,Oregon,64,Washington,61
8,2020-01-18,Florida State,83,Miami (FL),79
9,2020-01-18,Kentucky,73,Arkansas,66
10,2020-01-18,West Virginia,68,Kansas State,84
11,2020-01-18,UConn,55,Villanova,61
12,2020-01-18,Houston,65,Wichita State,54
13,2020-01-18,Purdue,50,Maryland,57
14,2020-01-18,Seton Hall,82,St. John's (NY),79
15,2020-01-18,Colorado,54,Arizona,75
16,2020-01-18,Ohio State,76,Penn State,90
17,2020-01-18,Iowa State,52,Texas Tech,72
18,2020-01-18,Northwestern,71,Illinois,75
19,2020-01-18,Providence,74,Creighton,78
20,2020-01-18,Alabama-Birmingham,68,Florida Atlantic,65
21,2020-01-18,Alabama State,65,Alabama A&M,56
22,2020-01-18,Albany (NY),62,Stony Brook,70
23,2020-01-18,Alcorn State,105,Mississippi Valley State,73
24,2020-01-18,Little Rock,73,Appalachian State,57
25,2020-01-18,Arkansas State,80,Coastal Carolina,75
26,2020-01-18,Austin Peay,92,UT-Martin,81
27,2020-01-18,Boston University,70,Colgate,79
28,2020-01-18,Buffalo,86,Central Michigan,67
29,2020-01-18,Cal State Fullerton,66,Long Beach State,62
30,2020-01-18,UC-Davis,66,Cal State Northridge,62
31,2020-01-18,UC-Riverside,53,UC-Irvine,69
32,2020-01-18,UCSB,63,Hawaii,70
33,2020-01-18,Central Arkansas,72,Nicholls State,79
34,2020-01-18,Central Connecticut,52,Mount St. Mary's,79
35,2020-01-18,Charleston Southern,79,High Point,60
36,2020-01-18,Charlotte,63,Western Kentucky,80
37,2020-01-18,Chattanooga,52,UNC Greensboro,72
38,2020-01-18,Citadel,79,VMI,88
39,2020-01-18,Clemson,54,NC State,60
40,2020-01-18,Cleveland State,49,Northern Kentucky,75
41,2020-01-18,Colorado State,78,Air Force,65
42,2020-01-18,Cornell,61,Columbia,75
43,2020-01-18,Dartmouth,62,Harvard,67
44,2020-01-18,Detroit,80,Green Bay,83
45,2020-01-18,ETSU,85,Western Carolina,66
46,2020-01-18,Eastern Kentucky,92,Tennessee State,88
47,2020-01-18,Eastern Washington,71,Montana State,58
48,2020-01-18,Elon,78,Delaware,79
49,2020-01-18,Florida A&M,65,South Carolina State,81
50,2020-01-18,Florida Gulf Coast,65,North Alabama,70
51,2020-01-18,Fresno State,65,Wyoming,50
52,2020-01-18,George Washington,75,UMass,51
53,2020-01-18,Georgia,59,Mississippi State,91
54,2020-01-18,Georgia Southern,68,South Alabama,74
55,2020-01-18,Georgia State,65,Troy,75
56,2020-01-18,Hampton,88,UNC Asheville,86
57,2020-01-18,Hartford,57,Vermont,74
58,2020-01-18,Hofstra,67,College of Charleston,69
59,2020-01-18,Holy Cross,69,American,81
60,2020-01-18,Howard,58,Morgan State,68
61,2020-01-18,Idaho,63,Montana,67
62,2020-01-18,Idaho State,76,Portland State,82
63,2020-01-18,UIC,75,IUPUI,66
64,2020-01-18,Incarnate Word,56,Stephen F. Austin,80
65,2020-01-18,Indiana,82,Nebraska,74
66,2020-01-18,Indiana State,77,Valparaiso,86
67,2020-01-18,Jacksonville State,64,SIU-Edwardsville,56
68,2020-01-18,James Madison,61,Towson,69
69,2020-01-18,Kennesaw State,48,NJIT,66
70,2020-01-18,Kent State,63,Western Michigan,67
71,2020-01-18,La Salle,63,Rhode Island,66
72,2020-01-18,Lafayette,66,Navy,68
73,2020-01-18,Lamar,58,Texas A&M-Corpus Christi,64
74,2020-01-18,Lehigh,56,Bucknell,72
75,2020-01-18,Lipscomb,60,Liberty,67
76,2020-01-18,LIU,74,Bryant,60
77,2020-01-18,Longwood,58,Campbell,68
78,2020-01-18,LSU,80,Ole Miss,76
79,2020-01-18,Loyola Marymount,53,San Francisco,61
80,2020-01-18,Loyola (MD),80,Army,81
81,2020-01-18,Marquette,84,Georgetown,80
82,2020-01-18,UMBC,60,New Hampshire,65
83,2020-01-18,Maryland-Eastern Shore,52,Norfolk State,62
84,2020-01-18,McNeese State,65,New Orleans,52
85,2020-01-18,Mercer,90,Samford,75
86,2020-01-18,Merrimack,53,Robert Morris,49
87,2020-01-18,Miami (OH),62,Ball State,71
88,2020-01-18,Middle Tennessee,69,Florida International,83
89,2020-01-18,Missouri,74,Alabama,88
90,2020-01-18,Missouri State,68,Evansville,58
91,2020-01-18,Monmouth,65,Manhattan,58
92,2020-01-18,Morehead State,59,Belmont,77
93,2020-01-18,Murray State,96,Southeast Missouri State,91
94,2020-01-18,Omaha,76,Denver,91
95,2020-01-18,New Mexico,78,UNLV,99
96,2020-01-18,New Mexico State,75,Seattle,67
97,2020-01-18,UNC,52,Pitt,66
98,2020-01-18,North Carolina A&T,75,Coppin State,79
99,2020-01-18,North Carolina Central,86,Bethune-Cookman,59
100,2020-01-18,North Texas,51,Louisiana Tech,50
101,2020-01-18,Northeastern,74,UNC Wilmington,76
102,2020-01-18,Northern Arizona,64,Northern Colorado,58
103,2020-01-18,Northern Illinois,64,Bowling Green State,66
104,2020-01-18,Northern Iowa,86,Bradley,71
105,2020-01-18,Oakland,68,Milwaukee,73
106,2020-01-18,Ohio,60,Eastern Michigan,58
107,2020-01-18,Old Dominion,67,Marshall,68
108,2020-01-18,Oral Roberts,92,Purdue-Fort Wayne,68
109,2020-01-18,Oregon State,76,Washington State,89
110,2020-01-18,Pacific,80,Santa Clara,84
111,2020-01-18,Prairie View,64,Grambling,57
112,2020-01-18,Radford,75,Presbyterian,64
113,2020-01-18,Rice,68,Southern Miss,81
114,2020-01-18,Richmond,97,George Mason,87
115,2020-01-18,Sacramento State,49,Southern Utah,74
116,2020-01-18,Sacred Heart,65,Saint Francis (PA),72
117,2020-01-18,St. Joseph's,87,Penn,81
118,2020-01-18,Saint Mary's,78,Pepperdine,69
119,2020-01-18,St. Peter's,71,Quinnipiac,51
120,2020-01-18,Sam Houston State,95,Houston Baptist,75
121,2020-01-18,San Diego,77,Portland,67
122,2020-01-18,South Carolina,81,Texas A&M,67
123,2020-01-18,USC Upstate,67,Gardner-Webb,83
124,2020-01-18,South Florida,54,UCF,55
125,2020-01-18,Southeastern Louisiana,55,Abilene Christian,76
126,2020-01-18,Southern,75,Arkansas-Pine Bluff,56
127,2020-01-18,St. Bonaventure,63,VCU,91
128,2020-01-18,St. Francis (NY),69,Wagner,64
129,2020-01-18,Stanford,78,USC,82
130,2020-01-18,Stetson,64,Jacksonville,59
131,2020-01-18,Syracuse,71,Virginia Tech,69
132,2020-01-18,Temple,52,SMU,68
133,2020-01-18,Tennessee,66,Vanderbilt,45
134,2020-01-18,Tennessee Tech,59,Eastern Illinois,84
135,2020-01-18,Texas-Arlington,78,Louisiana-Monroe,58
136,2020-01-18,TCU,63,Oklahoma,83
137,2020-01-18,UTEP,70,UTSA,86
138,2020-01-18,Texas-Rio Grande Valley,70,Utah Valley,72
139,2020-01-18,Texas Southern,77,Jackson State,66
140,2020-01-18,Texas State,68,Louisiana,59
141,2020-01-18,Toledo,99,Akron,89
142,2020-01-18,Tulsa,67,Tulane,54
143,2020-01-18,Utah,64,Arizona State,83
144,2020-01-18,Utah State,83,Boise State,88
145,2020-01-18,Virginia,63,Georgia Tech,58
146,2020-01-18,William & Mary,57,Drexel,84
147,2020-01-18,Youngstown State,72,Wright State,79
0,2020-01-19,Binghamton,63,Maine,86
1,2020-01-19,Boston College,62,Wake Forest,80
2,2020-01-19,Cal State Bakersfield,72,Chicago State,54
3,2020-01-19,California,40,UCLA,50
4,2020-01-19,Davidson,74,Fordham,62
5,2020-01-19,Drake,49,Southern Illinois,66
6,2020-01-19,East Carolina,57,Cincinnati,82
7,2020-01-19,Grand Canyon,69,UMKC,66
8,2020-01-19,Iona,73,Marist,83
9,2020-01-19,Loyola (IL),62,Illinois State,50
10,2020-01-19,Minnesota,56,Rutgers,64
11,2020-01-19,North Dakota,74,North Dakota State,83
12,2020-01-19,Rider,86,Canisius,95
13,2020-01-19,Siena,71,Niagara,72
14,2020-01-19,South Dakota State,84,South Dakota,99
0,2020-01-20,Oklahoma,57,Baylor,61
1,2020-01-20,Texas,59,West Virginia,97
2,2020-01-20,Alcorn State,82,Arkansas-Pine Bluff,54
3,2020-01-20,Bucknell,65,Colgate,80
4,2020-01-20,Campbell,79,Presbyterian,85
5,2020-01-20,Central Connecticut,60,Fairleigh Dickinson,83
6,2020-01-20,Charlotte,62,Old Dominion,66
7,2020-01-20,Hampton,0,Gardner-Webb,0
8,2020-01-20,High Point,70,USC Upstate,62
9,2020-01-20,LIU,64,Wagner,72
10,2020-01-20,Maryland-Eastern Shore,53,South Carolina State,68
11,2020-01-20,Merrimack,72,Saint Francis (PA),55
12,2020-01-20,UNC Asheville,71,Longwood,66
13,2020-01-20,North Carolina A&T,76,Morgan State,70
14,2020-01-20,North Carolina Central,57,Florida A&M,66
15,2020-01-20,NC State,53,Virginia,51
16,2020-01-20,Prairie View,74,Jackson State,60
17,2020-01-20,Rice,59,North Texas,79
18,2020-01-20,Sacred Heart,55,Robert Morris,67
19,2020-01-20,Southern,74,Mississippi Valley State,70
20,2020-01-20,St. Francis (NY),39,Mount St. Mary's,59
21,2020-01-20,Texas Southern,68,Grambling,61
22,2020-01-20,Weber State,76,Portland State,92
23,2020-01-20,Winthrop,61,Radford,56
24,2020-01-20,Yale,89,Howard,75
0,2020-01-21,Kansas State,60,Kansas,81
1,2020-01-21,Wyoming,55,San Diego State,72
2,2020-01-21,Miami (FL),59,Duke,89
3,2020-01-21,Butler,61,Villanova,76
4,2020-01-21,Georgia,79,Kentucky,89
5,2020-01-21,Maryland,77,Northwestern,66
6,2020-01-21,Texas Tech,54,TCU,65
7,2020-01-21,Illinois,79,Purdue,62
8,2020-01-21,Air Force,47,Utah State,72
9,2020-01-21,Akron,81,Miami (OH),60
10,2020-01-21,Eastern Michigan,59,Bowling Green State,62
11,2020-01-21,Florida,82,LSU,84
12,2020-01-21,Ole Miss,48,Tennessee,73
13,2020-01-21,Nebraska,68,Wisconsin,82
14,2020-01-21,Northern Illinois,76,Kent State,69
15,2020-01-21,Oklahoma State,82,Iowa State,89
16,2020-01-21,San Jose State,59,New Mexico,86
17,2020-01-21,St. John's (NY),68,Marquette,82
18,2020-01-21,Texas A&M,66,Missouri,64
19,2020-01-21,Toledo,83,Ohio,74
20,2020-01-21,VCU,73,St. Joseph's,60
21,2020-01-21,Wake Forest,68,Clemson,71
22,2020-01-21,Western Michigan,79,Buffalo,90
23,2020-01-21,Wichita State,56,South Florida,43
0,2020-01-22,Georgia Tech,64,Louisville,68
1,2020-01-22,St. Bonaventure,60,Dayton,86
2,2020-01-22,Providence,64,Seton Hall,73
3,2020-01-22,South Carolina,67,Auburn,80
4,2020-01-22,Rutgers,80,Iowa,85
5,2020-01-22,Memphis,40,Tulsa,80
6,2020-01-22,Abilene Christian,76,Sam Houston State,82
7,2020-01-22,Alabama,77,Vanderbilt,62
8,2020-01-22,American,93,Loyola (MD),91
9,2020-01-22,Arkansas,70,Mississippi State,77
10,2020-01-22,Army,94,Lafayette,74
11,2020-01-22,Binghamton,83,Stony Brook,79
12,2020-01-22,Boston College,72,Pitt,74
13,2020-01-22,Cal State Fullerton,78,UC-Davis,74
14,2020-01-22,Cal State Northridge,83,UCSB,75
15,2020-01-22,UC-Irvine,56,Long Beach State,63
16,2020-01-22,Chicago State,53,California Baptist,85
17,2020-01-22,Cincinnati,89,Temple,82
18,2020-01-22,Citadel,69,Chattanooga,92
19,2020-01-22,Creighton,83,DePaul,68
20,2020-01-22,Drake,73,Evansville,50
21,2020-01-22,Duquesne,55,Rhode Island,77
22,2020-01-22,East Carolina,64,SMU,84
23,2020-01-22,Fresno State,68,Colorado State,86
24,2020-01-22,George Washington,54,Fordham,59
25,2020-01-22,Georgetown,57,Xavier,66
26,2020-01-22,Houston Baptist,83,Nicholls State,91
27,2020-01-22,Illinois State,63,Bradley,75
28,2020-01-22,Indiana State,55,Loyola (IL),75
29,2020-01-22,La Salle,57,Richmond,75
30,2020-01-22,Lamar,89,Incarnate Word,77
31,2020-01-22,Lehigh,95,Holy Cross,96
32,2020-01-22,Manhattan,73,Marist,75
33,2020-01-22,UMBC,69,Hartford,60
34,2020-01-22,UMass,63,George Mason,73
35,2020-01-22,UMass-Lowell,75,Albany (NY),101
36,2020-01-22,McNeese State,77,Southeastern Louisiana,61
37,2020-01-22,Navy,60,Boston University,58
38,2020-01-22,UNLV,72,Nevada,86
39,2020-01-22,New Orleans,71,Texas A&M-Corpus Christi,74
40,2020-01-22,UNC,77,Virginia Tech,79
41,2020-01-22,North Dakota State,73,South Dakota State,78
42,2020-01-22,Northern Iowa,66,Southern Illinois,68
43,2020-01-22,Penn State,72,Michigan,63
44,2020-01-22,Saint Louis,59,Davidson,71
45,2020-01-22,Samford,78,Furman,101
46,2020-01-22,Stephen F. Austin,69,Northwestern State,62
47,2020-01-22,Syracuse,84,Notre Dame,82
48,2020-01-22,Troy,63,Little Rock,81
49,2020-01-22,Vermont,59,Maine,57
50,2020-01-22,VMI,54,Wofford,66
51,2020-01-22,Western Carolina,79,Mercer,85
52,2020-01-22,Western Kentucky,64,Marshall,60
0,2020-01-23,Michigan State,63,Indiana,67
1,2020-01-23,USC,70,Oregon,79
2,2020-01-23,Washington State,56,Colorado,78
3,2020-01-23,UConn,59,Houston,63
4,2020-01-23,Belmont,75,Murray State,85
5,2020-01-23,BYU,74,Pacific,60
6,2020-01-23,Cal Poly,64,UC-Riverside,97
7,2020-01-23,Campbell,74,Hampton,83
8,2020-01-23,Delaware,73,Hofstra,71
9,2020-01-23,Denver,71,North Dakota,78
10,2020-01-23,Drexel,52,Northeastern,85
11,2020-01-23,Eastern Kentucky,81,Jacksonville State,77
12,2020-01-23,Fairleigh Dickinson,71,Merrimack,74
13,2020-01-23,Florida Atlantic,68,Charlotte,70
14,2020-01-23,Florida International,83,Old Dominion,80
15,2020-01-23,Gardner-Webb,79,High Point,76
16,2020-01-23,Green Bay,78,Cleveland State,74
17,2020-01-23,UIC,80,Oakland,50
18,2020-01-23,Purdue-Fort Wayne,60,South Dakota,83
19,2020-01-23,IUPUI,64,Detroit,76
20,2020-01-23,Jacksonville,89,Lipscomb,85
21,2020-01-23,James Madison,75,William & Mary,88
22,2020-01-23,Liberty,70,North Florida,71
23,2020-01-23,Louisiana Tech,80,Middle Tennessee,73
24,2020-01-23,Milwaukee,75,Youngstown State,73
25,2020-01-23,Minnesota,62,Ohio State,59
26,2020-01-23,Montana,77,Idaho State,74
27,2020-01-23,Montana State,62,Weber State,61
28,2020-01-23,Morehead State,59,Tennessee Tech,71
29,2020-01-23,NJIT,64,Stetson,65
30,2020-01-23,North Alabama,78,Kennesaw State,58
31,2020-01-23,Pepperdine,90,Santa Clara,86
32,2020-01-23,Portland,65,Loyola Marymount,77
33,2020-01-23,Portland State,55,Sacramento State,66
34,2020-01-23,Presbyterian,66,Charleston Southern,74
35,2020-01-23,Radford,67,UNC Asheville,80
36,2020-01-23,Robert Morris,57,St. Francis (NY),78
37,2020-01-23,Sacred Heart,82,Central Connecticut,54
38,2020-01-23,Saint Francis (PA),81,LIU,86
39,2020-01-23,San Francisco,48,Saint Mary's,58
40,2020-01-23,Seattle,77,Grand Canyon,80
41,2020-01-23,South Alabama,71,Arkansas State,75
42,2020-01-23,USC Upstate,53,Winthrop,79
43,2020-01-23,Southeast Missouri State,65,SIU-Edwardsville,84
44,2020-01-23,Southern Miss,84,Alabama-Birmingham,77
45,2020-01-23,UT-Martin,83,Eastern Illinois,95
46,2020-01-23,Tennessee State,74,Austin Peay,99
47,2020-01-23,UTEP,72,Rice,64
48,2020-01-23,UTSA,78,North Texas,98
49,2020-01-23,Towson,72,Elon,61
50,2020-01-23,UCLA,62,Oregon State,58
51,2020-01-23,Utah Valley,57,Cal State Bakersfield,58
52,2020-01-23,Valparaiso,60,Missouri State,67
53,2020-01-23,Wagner,58,Bryant,79
54,2020-01-23,Washington,66,Utah,67
55,2020-01-23,Western Illinois,82,Omaha,87
0,2020-01-24,Marquette,85,Butler,89
1,2020-01-24,Canisius,66,Iona,69
2,2020-01-24,Fairfield,67,Quinnipiac,81
3,2020-01-24,Kent State,70,Buffalo,66
4,2020-01-24,Marist,57,Siena,70
5,2020-01-24,Niagara,71,Monmouth,82
6,2020-01-24,Northern Kentucky,63,Wright State,95
7,2020-01-24,St. Peter's,66,Rider,70
8,2020-01-24,Wisconsin,51,Purdue,70
9,2020-01-24,Yale,73,Brown,62
0,2020-01-25,Baylor,72,Florida,61
1,2020-01-25,Pacific,59,Gonzaga,92
2,2020-01-25,Tennessee,68,Kansas,74
3,2020-01-25,Notre Dame,84,Florida State,85
4,2020-01-25,Clemson,62,Louisville,80
5,2020-01-25,Dayton,87,Richmond,79
6,2020-01-25,Villanova,64,Providence,60
7,2020-01-25,Missouri,51,West Virginia,74
8,2020-01-25,Kentucky,76,Texas Tech,74
9,2020-01-25,Iowa State,76,Auburn,80
10,2020-01-25,SMU,74,Memphis,70
11,2020-01-25,Illinois,64,Michigan,62
12,2020-01-25,Arizona,65,Arizona State,66
13,2020-01-25,Washington,62,Colorado,76
